Replicate,Receptor ,Peptide ,0,1.00E-12,1.00E-11,1.00E-10,0.000000001,0.00000001,0.0000001,0.000001,0.00001,0.0001,0.001
3,hMelA,N-Acetyltyramine,278.8050636,,359.1591276,246.3047712,915.3685168,398.342552,214.3000248,693.6431448,734.7008024,1300.89298,1576.217123
4,hMelA,N-Acetyltyramine,754.8475257,,1356.089367,537.9605131,466.2702548,652.1770775,702.5561717,884.7442101,750.4579485,1821.958495,3194.694434
5,hMelA,N-Acetyltyramine,722.4018717,,1171.170357,812.6646302,466.7628784,659.7116928,524.8482586,659.678848,696.2083738,1976.995365,2691.953242
6,hMelA,N-Acetyltyramine,668.0014958,,1018.792606,792.0062017,700.0020461,570.8562057,861.4205748,840.209588,663.0145535,2692.302171,2980.09338
7,hMelA,N-Acetyltyramine,2059.331624,2326.197137,2352.692257,2700.168984,2375.265149,3090.154636,3283.611204,2445.549061,2360.784589,5380.851839,11544.60741
8,hMelA,N-Acetyltyramine,2166.5045,2056.688221,2403.140179,2671.502064,2479.390109,2971.684634,2303.609031,2700.935004,2680.286339,5640.654196,9592.573571
9,hMelA,N-Acetyltyramine,2175.115296,2254.266219,2539.268885,2222.060124,2417.210522,3147.011097,2949.766049,3053.560338,2614.873799,5017.639656,12192.45316
1,hMelA,N-Acetyl-5HT,213.075198,,258.4553328,252.8248896,182.884176,425.7755784,1646.486854,2685.002904,2118.838864,2519.517172,3454.42622
2,hMelA,N-Acetyl-5HT,178.7257688,,319.698666,238.8844872,163.247316,384.9304488,1532.666047,2224.360272,3025.236398,2940.864388,3114.731522
3,hMelA,N-Acetyl-5HT,200.3432092,,462.176442,115.8942936,210.0701688,384.9230744,2189.910574,2986.671429,2488.921762,2959.581338,3242.748258
4,hMelA,N-Acetyl-5HT,810.3484291,,729.6494835,805.2305398,569.733905,563.664296,2515.172377,5020.728239,5676.527559,6160.829675,6550.570849
5,hMelA,N-Acetyl-5HT,913.930517,,624.7589969,723.679468,577.2738828,495.6430341,2515.344245,6108.51102,6095.968379,5355.824616,7318.067979
6,hMelA,N-Acetyl-5HT,795.8547993,,569.7177521,564.5601258,624.0053785,701.2019441,2507.098828,5276.550693,7183.02191,6520.743449,5630.003181
7,hMelA,N-Acetyl-5HT,1071.430882,1164.185056,1133.069666,1350.719622,1120.905573,1297.353235,2908.453621,6078.038207,7291.810827,7165.159269,9924.331459
8,hMelA,N-Acetyl-5HT,1149.822334,1170.753207,1371.5504,1248.82477,1241.004088,1095.122951,3812.895896,8078.924006,8296.871073,8245.204495,9673.051963
9,hMelA,N-Acetyl-5HT,1169.563672,1952.215659,1487.131138,1375.820966,1285.366343,1569.441354,3857.731226,8189.816633,9155.293298,9558.71475,10097.84872
1,hMelA,N-Acetyl-TPA,1489.295485,1338.225881,1403.508739,1197.711457,1114.135734,1594.376598,3492.178036,5317.079097,5954.681257,6779.158243,7970.890629
2,hMelA,N-Acetyl-TPA,1600.327735,1487.131788,1718.99409,1248.857376,1589.794841,1569.710009,3312.982689,5442.101899,5631.578172,6925.37007,7938.5861
3,hMelA,N-Acetyl-TPA,1280.756228,1202.935735,1538.166207,1343.863503,1329.977168,1759.10945,3345.587241,6656.254335,5680.870748,6267.488098,7301.344285
4,hMelA,N-Acetyl-TPA,2195.041311,2713.696024,2130.784719,2493.998676,2290.119984,3389.180833,7094.054568,11759.62466,17188.79678,22149.64657,21761.28468
5,hMelA,N-Acetyl-TPA,2225.362937,2434.151215,2324.734801,2528.20782,2514.492437,2867.658682,5340.112301,14032.82304,15582.68301,21451.14995,22453.44525
6,hMelA,N-Acetyl-TPA,2785.035497,1969.543889,3020.496085,2828.331852,3121.026324,4231.939739,6738.502276,14035.81244,16644.11747,20322.87047,24892.91538
7,hMelA,N-Acetyl-TPA,4763.978477,8574.007434,5491.773738,4650.828304,4713.111436,6587.150749,29362.71117,43512.62008,41290.74855,55685.26921,58833.88122
8,hMelA,N-Acetyl-TPA,3170.837304,7032.88337,6653.424486,5503.874965,6691.822156,7219.95455,28005.34533,46554.35546,47965.46287,49379.04599,61580.22872
9,hMelA,N-Acetyl-TPA,3520.951093,4790.844847,5743.686068,5360.267053,6375.313706,6170.210967,26176.21493,48051.88169,48985.33719,54483.98944,56524.93715
