Replicate,Receptor ,Compound ,0,1.00E-12,1.00E-11,1.00E-10,1.00E-09,1.00E-08,1.00E-07,1.00E-06,1.00E-05,0.0001,0.001
4,R173,TPA,5306.115925,4950.463841,5026.45113,7565.917545,9309.8376,8413.77702,26001.87588,31193.17763,31015.76634,37010.51829,36440.98184
5,R173,TPA,5728.501688,5382.675383,5019.748157,8821.293384,7668.62483,9652.24101,26904.95275,30389.65015,31364.79314,42199.09157,37852.24721
6,R173,TPA,5398.658894,4467.213983,6117.875923,8133.804624,9984.340157,7029.21056,19929.02707,26859.30537,33370.02072,35622.98995,37631.22554
4,R173,5HT,4963.152172,4560.168358,2722.446766,1655.013571,2722.515502,3196.510214,3565.565881,6813.801947,15906.68796,15636.90054,24284.58771
5,R173,5HT,2186.158026,2960.069243,2411.238835,2044.179953,3032.258343,2850.416529,4284.347822,7772.518348,17382.32564,19432.57882,22246.0175
6,R173,5HT,2826.662478,2739.739896,2225.47764,1425.033073,2051.111507,2399.972062,4937.431401,3622.386157,15795.94723,19616.01188,21221.44802
7,R173,TPA,2244.806912,2082.822371,1837.043355,2216.71973,2715.405657,3917.879327,7655.550298,7913.333265,11836.69278,12323.73529,16140.27036
8,R173,TPA,2138.973236,2094.329042,2316.777151,2918.171694,2643.73975,3921.601901,7097.920105,6901.597987,9964.201743,12028.16478,14835.6624
9,R173,TPA,2663.021602,2554.745323,2476.045535,2786.56116,3141.016011,3839.542701,7008.270105,6419.60041,9855.209875,12668.77026,14092.40824
7,R173,5HT,4929.712919,4013.568251,3501.661711,2813.307808,4211.98609,3442.518917,4061.198087,7859.84615,10509.16501,11922.2209,15995.39578
8,R173,5HT,5682.371252,5796.09799,3500.64716,2590.831576,3299.025343,3175.908718,4053.71577,8402.494439,10298.82663,13602.54886,14257.84451
9,R173,5HT,5115.028622,5618.979908,3555.411475,3231.19507,3555.462876,3788.642524,3823.509527,9259.985493,10786.76874,14132.65658,16099.2113
10,R173,TPA,1708.907199,,906.4023844,1643.14005,1289.316033,1835.745585,9195.676958,14282.90885,17916.77157,19519.37846,19027.5349
11,R173,TPA,1616.168406,,1108.263226,1657.5278,1372.263965,1579.065246,7443.183831,14275.10472,16263.1467,21821.8125,20476.03835
10,R173,5HT,1399.170387,,1260.378358,1026.9374,1205.970378,1420.01798,987.5839444,2213.63549,4057.720646,12604.6382,15162.14307
11,R173,5HT,1816.925296,,1633.828009,1472.519804,1325.951448,1594.315098,1504.398364,1902.634076,3853.258728,12778.12626,12744.07109
1,R165,2-PEA,660.9020464,,542.2799392,770.4017616,525.484628,470.275748,848.4441784,2743.933439,19637.66658,31910.67605,25323.47277
